1586.1,1.1121,0.3728,98.225,56.615,119.33,2.2512,2.0242,0.206,0.368,0.488,3.0667,0.216,0.312,2.25,0.176,0.264,2,0.104,0.168,1.625,0.064,0.064,0.7584,-0.1408
833.65,1.288,0.5952,82.07,53.174,112.68,2.6445,2.0532,0.72451,0.456,0.312,-3.1667,0.264,0.12,-1.8333,0.192,0.048,-1.3333,0.112,-0.032,-0.77778,-0.144,-0.144,0.1552,0.4864
984.45,1.9245,1.6544,113.99,63.07,77.545,2.1353,1.1095,0.1044,0.152,0.08,-2.1111,0.08,0.008,-1.1111,0.024,-0.048,-0.33333,0,-0.072,0,-0.072,-0.072,0.0832,0.2208
1886.4,0.72414,0.5424,85.252,56.937,102.1,2.1268,2.937,0.26236,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,0.016,0.016,0.568,-0.1568
1820.1,1.8679,0.52,109.33,58.91,141.83,2.2283,1.1929,0.064584,0.168,0.256,1.9091,0.104,0.168,1.625,0.072,0.112,1.8,0,0.04,0,0.04,0.04,0.488,-0.1072
858.93,1.9707,0.3264,115.82,61.683,139.42,2.3391,1.1869,0.28221,0.152,0.136,-9.5,0.088,0.072,-5.5,0.048,0.032,-3,0,-0.016,0,-0.016,-0.016,0.1184,0.2224
2401.2,1.9364,0.3584,105.33,72.667,150.9,2.1255,1.0977,0.033424,0.152,0.104,-3.1667,0.104,0.056,-2.1667,0.056,0.008,-1.1667,0,-0.048,0,-0.048,-0.048,0.08,0.216
0,1.7206,0.3872,122.94,74.184,144.36,2.1518,1.2506,-0.012642,0.192,0.296,1.8462,0.136,0.216,1.7,0.112,0.176,1.75,0.016,0.024,2,0.008,0.008,0.3248,-0.0736
1897.4,1.9751,0.3696,121.87,68.591,145.1,2.1325,1.0797,0.049801,0.144,0.232,1.6364,0.096,0.152,1.7143,0.056,0.096,1.4,0,0.04,0,0.04,0.04,0.4784,-0.1136
794,1.8609,0.2576,121.39,70.381,144.34,2.4242,1.3027,0.41186,0.312,0.16,-2.0526,0.176,0.024,-1.1579,0.136,-0.016,-0.89474,0.056,-0.096,-0.36842,-0.152,-0.152,0.1152,0.3248
1357.9,1.9957,0.2128,110.89,55.574,152.77,2.1705,1.0876,0.10388,0.152,0.112,-3.8,0.08,0.04,-2,0.032,-0.008,-0.8,0,-0.04,0,-0.04,-0.04,0.1536,0.3136
1033.3,1.8344,0.456,104.82,55.129,136.95,2.2317,1.2166,0.20125,0,0.112,0,0,0.112,0,0,0.112,0,0,0.112,0,0.112,0.112,0.528,-0.0992
3844.3,1.702,0.3808,101.4,54.866,146.14,1.9405,1.1401,0.013626,0,-0.168,0,0,-0.168,0,0,-0.168,0,0,-0.168,0,-0.168,-0.168,0.0864,0.1824
0,1.2601,0.3488,98.555,42.885,147.06,2.1247,1.6862,-0.092083,-0.312,-0.224,-3.5455,0.136,0.2,2.125,0.104,0.16,1.8571,0,0.056,0,0.056,0.056,0.5488,-0.128
11474,1.3906,0.3408,81.545,32.711,148.17,2.0922,1.5046,0.0027009,0.168,0.136,-5.25,0.112,0.08,-3.5,0.08,0.048,-2.5,0,-0.032,0,-0.032,-0.032,0.144,0.232
0,0.90913,0.648,163.4,88.037,127.15,1.8778,2.0655,-0.12221,0.496,0.64,3.4444,0.312,0.432,2.6,0.192,0.304,1.7143,0.128,0.208,1.6,0.088,0.032,0.5392,-0.144
0,1.4405,0.416,123.21,53.753,113.37,2.2769,1.5806,-0.0024464,0.304,0.088,-1.4074,0.176,-0.04,-0.81481,0.152,-0.064,-0.7037,0.072,-0.144,-0.33333,-0.216,-0.216,0.0944,0.2672
5054.3,0.9773,0.7648,181.34,65.371,114.17,1.8862,1.93,0.017645,0.184,0.296,1.6429,0.12,0.2,1.5,0.096,0.16,1.5,0,0.064,0,0.064,0.064,0.4256,-0.1024
1295.6,1.4058,0.872,93.788,42.132,113.82,2.0658,1.4695,0.15521,0.16,0.248,1.8182,0.104,0.16,1.8571,0.064,0.104,1.6,0,0.04,0,0.04,0.04,0.5024,-0.1296
2319.1,1.4206,0.456,72.992,32.425,113.14,1.8498,1.3022,0.037809,0.152,0.248,1.5833,0.096,0.16,1.5,0.072,0.12,1.5,0,0.048,0,0.048,0.048,0.4112,-0.112
1613.4,1.4755,0.5008,76.241,34.416,113.64,1.9235,1.3036,0.078645,0.144,0,-1,0.088,-0.056,-0.61111,0.064,-0.08,-0.44444,0,-0.144,0,-0.144,-0.144,0.0864,0.1584
1460.5,1.4251,0.4224,78.253,35.435,117.85,1.9123,1.3419,0.10546,0,-0.16,0,0,-0.16,0,0,-0.16,0,0,-0.16,0,-0.16,-0.16,0.1024,0.1904
1002,1.5492,0.7808,81.509,38.169,111.45,2.0124,1.2989,0.19855,0.144,0.224,1.8,0.08,0.136,1.4286,0.056,0.096,1.4,0,0.04,0,0.04,0.04,0.5056,-0.1296
1210.9,1.3066,0.5008,80.849,35.472,112.12,2.0184,1.5447,0.19343,0.136,0.072,-2.125,0.08,0.016,-1.25,0.056,-0.008,-0.875,0,-0.064,0,-0.064,-0.064,0.0816,0.128
2415.9,1.3142,0.4608,79.106,33.757,107.3,1.8868,1.4357,0.040171,0.112,-0.008,-0.93333,0,-0.12,0,0,-0.12,0,0,-0.12,0,-0.12,-0.12,0.0992,0.2128
1391.8,1.7183,0.3072,108.96,56.577,174.81,2.1011,1.2227,0.14302,0.136,0.208,1.8889,0.088,0.136,1.8333,0.048,0.08,1.5,0,0.032,0,0.032,0.032,0.3536,-0.1024
2395,1.5597,0.112,109.1,56.032,157.03,1.9705,1.2633,0.046316,0.144,0.216,2,0.096,0.152,1.7143,0.064,0.104,1.6,0,0.04,0,0.04,0.04,0.2832,-0.0864
1569.3,1.723,0.2096,106.28,56.139,153.31,2.1204,1.2306,0.099936,0.144,-0.032,-0.81818,0.088,-0.088,-0.5,0.056,-0.12,-0.31818,0,-0.176,0,-0.176,-0.176,0.1088,0.2704
2852,1.273,0.9536,97.594,48.818,88.156,1.8681,1.4675,0.02474,0.168,0.008,-1.05,0.112,-0.048,-0.7,0.072,-0.088,-0.45,0,-0.16,0,-0.16,-0.16,0.1104,0.2544
950.71,1.3492,0.464,115.64,59.814,135.19,2.4467,1.8135,0.52142,0.44,0.32,-3.6667,0.192,0.072,-1.6,0.16,0.04,-1.3333,0.112,-0.008,-0.93333,-0.096,-0.12,0.1168,0.36
875.68,1.3537,0.6288,129.76,59.394,122.53,2.6615,1.9661,0.65475,0.408,0.544,3,0.184,0.296,1.6429,0.152,0.256,1.4615,0.104,0.176,1.4444,0.072,0.072,0.9312,-0.1936
1531,1.1182,0.0896,120.76,74.481,181.62,2.1786,1.9483,0.31176,0.056,0.152,0.58333,0.152,0.232,1.9,0.128,0.192,2,0.072,0.112,1.8,0.04,0.04,0.5584,-0.1664
2040.6,1.0574,0.2016,103.77,48.717,150.28,1.969,1.8622,0.13266,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0.048,0.048,0.424,-0.0896
1444.3,0.99868,0.1392,95.284,47.615,135.66,2.0143,2.0169,0.28044,0,-0.096,0,0,-0.096,0,0,-0.096,0,0,-0.096,0,-0.096,-0.096,0.4304,-0.0944
1251.5,1.2653,0.1088,107.52,59.537,173.54,2.159,1.7063,0.34194,0.176,-0.024,-0.88,0.136,-0.064,-0.68,0.12,-0.08,-0.6,0.072,-0.128,-0.36,-0.2,-0.2,0.1456,0.1824
1423.9,1.1343,0.3504,114.19,61.88,153.06,2.1712,1.9142,0.2932,-0.424,-0.328,-4.4167,0.144,0.216,2,0.12,0.184,1.875,0.064,0.104,1.6,0.04,0.04,0.4208,-0.1152
2200.6,0.7999,0.104,116.9,65.881,137.76,1.9857,2.4824,0.18582,0,-0.288,0,0,-0.288,0,0,-0.288,0,0,-0.288,0,-0.288,-0.288,0.4,-0.0928
1148.5,1.1435,0.1648,115.1,61.307,148.76,2.118,1.8522,0.41014,0.16,-0.224,-0.41667,0.128,-0.256,-0.33333,0.104,-0.28,-0.27083,0.048,-0.336,-0.125,-0.384,-0.384,0.104,0.216
1198.2,1.1965,0.0608,114.18,59.36,175.09,2.1611,1.8062,0.4218,0.168,-0.224,-0.42857,0.12,-0.272,-0.30612,0.104,-0.288,-0.26531,0.032,-0.36,-0.081633,-0.392,-0.392,0.0944,0.224
1043.4,1.4604,0.3712,122.55,56.571,125.09,2.9663,2.0312,0.50252,0.416,0.16,-1.625,0.216,-0.04,-0.84375,0.152,-0.104,-0.59375,0.096,-0.16,-0.375,-0.256,-0.256,0.2032,0.52
986.36,1.1648,0.816,128.77,58.198,133.14,2.7008,2.3187,0.77986,0.472,0.624,3.1053,0.28,0.4,2.3333,0.16,0.272,1.4286,0.104,0.184,1.3,0.088,0.04,0.8624,-0.1936
1198.7,1.3021,0.3632,100.98,53.573,153.77,2.1565,1.6562,0.31118,0.168,0.248,2.1,0.112,0.168,2,0.08,0.12,2,0,0.04,0,0.04,0.04,0.5088,-0.1088
1086.3,1.4688,0.2512,93.667,50.726,128.95,2.0479,1.3942,0.22515,0.144,-0.144,-0.5,0.088,-0.2,-0.30556,0.064,-0.224,-0.22222,0,-0.288,0,-0.288,-0.288,0.096,0.2512
1936.1,1.0855,0.3696,97.539,52.649,116.49,2.0724,1.9093,0.12007,-0.136,-0.04,-1.4167,0.16,0.232,2.2222,0.12,0.176,2.1429,0.048,0.08,1.5,0.032,0.032,0.4832,-0.1072
1508.9,1.5078,0.1792,104.03,63.097,197.37,2.2007,1.4596,0.19575,0.176,0.16,-11,0.128,0.112,-8,0.104,0.088,-6.5,0.032,0.016,-2,-0.016,-0.016,0.1296,0.1584
1054.4,1.5493,0.1248,103.62,60.455,192.31,2.2009,1.4206,0.36997,-0.144,-0.048,-1.5,0.152,0.224,2.1111,0.12,0.184,1.875,0.032,0.048,2,0.016,0.016,0.5584,-0.1344
1155.6,1.401,0.3248,97.036,50.651,145.71,2.1403,1.5277,0.26994,0.16,0.008,-1.0526,0.104,-0.048,-0.68421,0.08,-0.072,-0.52632,0,-0.152,0,-0.152,-0.152,0.0848,0.2256
1030.8,1.4092,0.5216,93.436,45.213,121.26,2.2115,1.5693,0.2979,0.408,0.344,-6.375,0.176,0.112,-2.75,0.136,0.072,-2.125,0.04,-0.024,-0.625,-0.064,-0.064,0.1248,0.3232
1294.3,1.2579,0.4432,91.069,48.479,105.81,2.276,1.8094,0.21919,0.136,0.024,-1.2143,0.048,-0.064,-0.42857,0,-0.112,0,0,-0.112,0,-0.112,-0.112,0.1536,0.3376
1692,1.3831,0.3136,98.931,53.932,189.72,2.1429,1.5494,0.16863,0,-0.144,0,0,-0.144,0,0,-0.144,0,0,-0.144,0,-0.144,-0.144,0.5728,-0.1008
2204.1,1.4508,0.6656,83.011,43.56,117.75,2.0951,1.4441,0.053582,0.168,0.12,-3.5,0.104,0.056,-2.1667,0.072,0.024,-1.5,0,-0.048,0,-0.048,-0.048,0.0928,0.2928
2028.9,1.5087,0.6912,88.493,44.394,114.61,2.0686,1.3712,0.05549,0.064,-0.08,-0.44444,0,-0.144,0,0,-0.144,0,0,-0.144,0,-0.144,-0.144,0.1088,0.272
1638.1,1.4391,0.4384,82.042,45.846,122.28,2.018,1.4022,0.094976,0.176,0.088,-2,0.12,0.032,-1.3636,0.08,-0.008,-0.90909,0,-0.088,0,-0.088,-0.088,0.0816,0.2208
0,1.3673,0.6176,82.5,46.326,118.12,1.9109,1.3975,-0.0070525,0,-0.12,0,0,-0.12,0,0,-0.12,0,0,-0.12,0,-0.12,-0.12,0.3536,-0.0816
1694.1,1.4232,0.4512,85.507,46.117,101.28,2.0098,1.4122,0.074597,0.192,0.088,-1.8462,0.12,0.016,-1.1538,0.088,-0.016,-0.84615,0,-0.104,0,-0.104,-0.104,0.104,0.3008
2062.4,1.1361,1.0256,90.422,42.891,93.906,1.8013,1.5855,0.058827,0,-0.04,0,0,-0.04,0,0,-0.04,0,0,-0.04,0,-0.04,-0.04,0.4,-0.112
0,1.2934,0.6032,93.949,43.883,90.096,1.9572,1.5132,-0.015478,0.176,0.016,-1.1,0.112,-0.048,-0.7,0.072,-0.088,-0.45,0,-0.16,0,-0.16,-0.16,0.088,0.2784
0,1.3068,0.6816,92.502,43.743,91.188,1.8948,1.4499,-0.14392,0.344,0.448,3.3077,0.176,0.256,2.2,0.144,0.208,2.25,0.04,0.056,2.5,0.016,0.016,0.4672,-0.096
0,1.3155,0.5312,90.529,42.928,91.749,1.8985,1.4432,-0.004541,0.176,0.056,-1.4667,0.104,-0.016,-0.86667,0.064,-0.056,-0.53333,0,-0.12,0,-0.12,-0.12,0.0752,0.2528
0,1.2895,1.0064,87.614,42.757,91.897,1.8392,1.4262,-0.0092356,0.44,0.312,-3.4375,0.176,0.048,-1.375,0.136,0.008,-1.0625,0.04,-0.088,-0.3125,-0.128,-0.128,0.0896,0.2832
6941.2,1.3358,0.9392,93.234,43.572,93.898,1.9298,1.4446,0.0043113,0.184,0.072,-1.6429,0.12,0.008,-1.0714,0.072,-0.04,-0.64286,0,-0.112,0,-0.112,-0.112,0.0768,0.248
0,1.3816,0.9696,94.297,43.33,93.902,1.9685,1.4247,-0.037809,0.184,0.112,-2.5556,0.12,0.048,-1.6667,0.072,0,-1,0,-0.072,0,-0.072,-0.072,0.08,0.24
929.66,1.33,0.1664,101.89,62.683,154.76,2.4658,1.854,0.65241,0.232,0.336,2.2308,0.168,0.248,2.1,0.136,0.2,2.125,0.048,0.08,1.5,0.032,0.032,0.7632,-0.1824
3165.3,0.98117,0.2752,89.046,46.576,122.26,1.8952,1.9316,0.048259,0,-0.416,0,0,-0.416,0,0,-0.416,0,0,-0.416,0,-0.416,-0.416,0.4864,-0.0976
3285.3,1.0205,0.8416,93.466,49.143,111.35,1.9672,1.9277,0.040638,0.392,0.496,3.7692,0.168,0.256,1.9091,0.144,0.216,2,0.08,0.128,1.6667,0.048,0.048,0.5216,-0.1104
1282.5,1.1082,0.8032,99.927,50.759,121.64,2.1292,1.9214,0.2894,0,-0.2,0,0,-0.2,0,0,-0.2,0,0,-0.2,0,-0.2,-0.2,0.5168,-0.1104
1792.7,1.1317,0.5536,101.52,51.368,103.85,2.2903,2.0237,0.14029,0.192,0.072,-1.6,0.152,0.032,-1.2667,0.12,0,-1,0.04,-0.08,-0.33333,-0.12,-0.12,0.0928,0.2352
1187.2,1.2014,0.3728,91.895,45.363,111.62,2.0931,1.7422,0.25478,0.168,-0.08,-0.67742,0.112,-0.136,-0.45161,0.08,-0.168,-0.32258,0,-0.248,0,-0.248,-0.248,0.0976,0.216
1401.6,1.1721,0.416,97.591,48.858,104.07,2.0295,1.7315,0.16835,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.04,0.04,0.4656,-0.1024
1824.8,0.9612,0.2832,90.687,47.219,165.92,2.0944,2.179,0.25077,0.152,-0.056,-0.73077,0.104,-0.104,-0.5,0.08,-0.128,-0.38462,0,-0.208,0,-0.208,-0.208,0.1104,0.2048
1508,1.0867,0.8896,105.57,51.72,110.67,2.211,2.0346,0.21355,0,-0.192,0,0,-0.192,0,0,-0.192,0,0,-0.192,0,-0.192,-0.192,0.1344,0.2912
1448.7,0.9821,0.9616,107.8,54.754,113.67,1.9866,2.0228,0.23491,0,-0.176,0,0,-0.176,0,0,-0.176,0,0,-0.176,0,-0.176,-0.176,0.1536,0.3424
1103.5,1.6781,0.0928,97.935,54.475,184.57,2.3935,1.4264,0.32689,-0.208,-0.12,-2.3636,0.128,0.192,2,0.088,0.136,1.8333,0,0.048,0,0.048,0.048,0.4304,-0.1088
1085.4,1.4889,0.2032,94.709,49.222,163.54,2.1513,1.4449,0.30722,0.096,-0.08,-0.54545,0,-0.176,0,0,-0.176,0,0,-0.176,0,-0.176,-0.176,0.1104,0.3056
1225.1,1.6087,0.36,91.344,48.926,169.24,2.2947,1.4264,0.24322,0.224,0.32,2.3333,0.136,0.2,2.125,0.104,0.152,2.1667,0,0.048,0,0.048,0.048,0.6912,-0.12
1348.1,1.3616,0.4064,87.678,47.057,123.48,2.1603,1.5865,0.18129,0.16,-0.048,-0.76923,0.096,-0.112,-0.46154,0.056,-0.152,-0.26923,0,-0.208,0,-0.208,-0.208,0.1184,0.256
1157.9,1.3021,0.488,98.11,43.642,106.64,2.1254,1.6324,0.22464,0.232,0.328,2.4167,0.152,0.224,2.1111,0.112,0.168,2,0.008,0.016,1,0.008,0.008,0.512,-0.12
865.16,1.5264,0.7584,93.678,42.217,106.81,2.1323,1.3969,0.29518,0.168,0.264,1.75,0.144,0.216,2,0.112,0.168,2,0.032,0.048,2,0.016,0.016,0.5184,-0.1232
1234.1,1.2389,0.5648,92.475,41.322,112.62,2.0702,1.671,0.21888,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,0.056,0.056,0.4784,-0.128
1159.2,1.2302,0.2976,94.174,42.247,104.51,1.9922,1.6195,0.21624,0.184,0.032,-1.2105,0.12,-0.032,-0.78947,0.08,-0.072,-0.52632,0,-0.152,0,-0.152,-0.152,0.0976,0.2416
1366.3,1.2249,0.4192,92.486,41.064,101.97,2.0055,1.6373,0.15521,0.192,-0.016,-0.92308,0.112,-0.096,-0.53846,0.056,-0.152,-0.26923,0,-0.208,0,-0.208,-0.208,0.0864,0.2528
1336.4,1.117,0.864,104.46,47.456,93.234,2.2684,2.0307,0.22819,-0.944,-0.84,-9.0769,0.392,0.472,4.9,0.224,0.296,3.1111,0.16,0.208,3.3333,0.048,0.048,0.7568,-0.1792
6231,1.1088,0.68,89.095,43.123,92.278,1.9633,1.7707,0.0078996,0.552,0.656,5.3077,0.216,0.296,2.7,0.168,0.232,2.625,0.08,0.12,2,0.04,0.04,0.5616,-0.12
1874,1.3722,0.7264,82.814,44.569,96.938,2.1261,1.5494,0.070241,0.24,0.336,2.5,0.16,0.232,2.2222,0.128,0.192,2,0.04,0.064,1.6667,0.024,0.024,0.44,-0.0832
1013.2,1.3985,0.8992,87.471,45.492,92.614,2.1059,1.5059,0.21685,0.176,0.112,-2.75,0.08,0.016,-1.25,0.032,-0.032,-0.5,0,-0.064,0,-0.064,-0.064,0.0992,0.4016
1604.5,1.229,0.5328,91.994,45.204,99.408,2.1423,1.7431,0.12437,-0.184,-0.088,-1.9167,0.208,0.28,2.8889,0.168,0.232,2.625,0.048,0.072,2,0.024,0.024,0.544,-0.1136
0,1.2164,0.6144,95.386,43.062,86.964,1.8832,1.5481,-0.038964,0,-0.104,0,0,-0.104,0,0,-0.104,0,0,-0.104,0,-0.104,-0.104,0.4176,-0.1024
0,1.2695,0.5696,97.643,42.397,83.11,2.0153,1.5875,-0.091948,0,-0.104,0,0,-0.104,0,0,-0.104,0,0,-0.104,0,-0.104,-0.104,0.568,-0.1168
0,1.1159,0.8144,99.469,42.393,83.075,1.8581,1.6651,-0.045919,0,-0.008,0,0,-0.008,0,0,-0.008,0,0,-0.008,0,-0.008,-0.008,0.3856,-0.104
0,1.2577,0.568,97.884,43.618,86.839,1.9783,1.5729,-0.031825,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0.072,0.072,0.552,-0.1264
3458.3,1.1282,0.5248,96.21,42.465,86.129,1.9785,1.7537,0.023476,-0.128,-0.024,-1.2308,0.272,0.352,3.4,0.208,0.28,2.8889,0.128,0.176,2.6667,0.048,0.048,0.4944,-0.0864
3495.5,0.9675,0.7088,95.249,42.585,79.795,1.7553,1.8143,0.022786,-0.512,-0.416,-5.3333,0.216,0.288,3,0.184,0.248,2.875,0.088,0.128,2.2,0.04,0.04,0.4816,-0.104
0,1.1183,1.064,96.555,40.998,80.776,1.9885,1.7782,-0.040049,0.656,0.752,6.8333,0.192,0.272,2.4,0.168,0.232,2.625,0.072,0.112,1.8,0.04,0.04,0.472,-0.1008
0,1.1503,0.9408,96.601,41.371,79.796,1.929,1.677,-0.034959,0,-0.232,0,0,-0.232,0,0,-0.232,0,0,-0.232,0,-0.232,-0.232,0.1216,0.304
0,1.2558,0.7408,96.471,41.293,80.525,1.9751,1.5727,-0.021185,0.192,-0.016,-0.92308,0.096,-0.112,-0.46154,0.04,-0.168,-0.19231,0,-0.208,0,-0.208,-0.208,0.08,0.2752
0,1.2363,1.2912,100.22,41.95,117.79,2.084,1.6856,-0.056679,0,-0.208,0,0,-0.208,0,0,-0.208,0,0,-0.208,0,-0.208,-0.208,0.5776,-0.1088
0,1.318,0.456,102.54,42.485,82.048,2.038,1.5463,-0.011938,0.4,0.12,-1.4286,0.192,-0.088,-0.68571,0.16,-0.12,-0.57143,0,-0.28,0,-0.28,-0.28,0.1168,0.36
3680.6,1.1565,0.9984,103.35,43.461,96.948,1.9784,1.7107,0.022202,0.536,0.384,-3.5263,0.368,0.216,-2.4211,0.232,0.08,-1.5263,0.168,0.016,-1.1053,-0.152,-0.152,0.1008,0.3168
2916.5,1.1487,1.0672,100.99,41.594,91.903,2.0049,1.7453,0.034886,-0.088,0.016,-0.84615,0.216,0.296,2.7,0.184,0.248,2.875,0.072,0.104,2.25,0.032,0.032,0.3632,-0.0944
0,1.1054,0.472,104.02,42.641,78.952,1.879,1.6999,-0.14359,0.2,0,-1,0.128,-0.072,-0.64,0,-0.2,0,0,-0.2,0,-0.2,-0.2,0.0768,0.3024
1433,1.2816,0.9504,101.26,41.026,97.466,2.2989,1.7937,0.16188,-0.184,-0.08,-1.7692,0.216,0.296,2.7,0.192,0.264,2.6667,0.112,0.152,2.8,0.04,0.04,0.6416,-0.1056
1041.5,1.3853,0.4992,96.414,41.581,138.3,2.2856,1.65,0.36789,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0.04,0.04,0.3904,-0.0832
1427.9,1.1243,0.1344,112.16,53.973,161.56,2.4001,2.1348,0.38277,0.12,0.2,1.5,0.08,0.128,1.6667,0.048,0.08,1.5,0,0.032,0,0.032,0.032,0.64,-0.1392
1385.6,1.1874,0.4096,118.65,42.626,139.79,2.5318,2.1323,0.35093,0.384,0.528,2.6667,0.176,0.288,1.5714,0.136,0.24,1.3077,0.08,0.144,1.25,0.064,0.064,0.864,-0.2224
1382.4,1.1468,0.4032,113.94,45.293,132.69,2.1901,1.9098,0.26845,0,-0.112,0,0,-0.112,0,0,-0.112,0,0,-0.112,0,-0.112,-0.112,0.1648,0.2
951.58,1.6283,0.0864,103.69,45.597,143.38,2.3928,1.4695,0.36247,0.184,-0.072,-0.71875,0.072,-0.184,-0.28125,0,-0.256,0,0,-0.256,0,-0.256,-0.256,0.1424,0.4864
1323.8,1.3535,0.216,99.393,44.022,122.18,2.46,1.8176,0.24415,0.464,0.568,4.4615,0.152,0.24,1.7273,0.12,0.192,1.6667,0.056,0.096,1.4,0.04,0.04,0.792,-0.1424
960.02,1.5429,0.5648,105.06,43.552,131.46,2.4074,1.5603,0.36807,0.384,0.488,3.6923,0.152,0.232,1.9,0.12,0.184,1.875,0.064,0.096,2,0.032,0.032,0.6112,-0.1472
1127.4,1.2646,0.1344,109.62,49.955,123.94,2.316,1.8315,0.34671,-0.256,-0.144,-2.2857,0.184,0.272,2.0909,0.136,0.216,1.7,0.08,0.128,1.6667,0.048,0.048,0.8048,-0.1728
1117.9,1.1891,0.2704,105.88,51.307,148.59,2.4065,2.0237,0.51617,0.4,0.512,3.5714,0.152,0.232,1.9,0.12,0.184,1.875,0.04,0.064,1.6667,0.024,0.024,0.752,-0.1568
973.09,1.4648,0.1552,107.76,48.767,137.25,2.4575,1.6776,0.43244,0.312,0.416,3,0.144,0.224,1.8,0.12,0.192,1.6667,0.056,0.088,1.75,0.032,0.032,0.696,-0.1616
999.77,1.4341,0.472,108.5,47.777,162.39,2.5431,1.7733,0.54154,0.176,0.28,1.6923,0.096,0.168,1.3333,0.072,0.128,1.2857,0,0.056,0,0.056,0.056,0.5696,-0.1232
965.46,1.4284,0.28,111.95,50.72,137.43,2.3672,1.6572,0.42924,0.296,0.4,2.8462,0.136,0.216,1.7,0.104,0.168,1.625,0,0.064,0,0.064,0.064,0.768,-0.1472
1230.3,1.555,0.2064,106.84,48.998,158.57,2.318,1.4907,0.24673,-0.072,0.032,-0.69231,0.144,0.224,1.8,0.112,0.184,1.5556,0.056,0.088,1.75,0.032,0.032,0.4688,-0.1088
1023.4,1.4333,0.2448,111.11,49.997,139.08,2.4219,1.6897,0.40191,0.08,0.192,0.71429,0.2,0.288,2.2727,0.128,0.2,1.7778,0.048,0.08,1.5,0.032,0.032,0.568,-0.1152
845.65,1.6744,0.112,110.89,50.827,146.03,2.5503,1.5231,0.50216,-0.024,0.088,-0.21429,0.128,0.208,1.6,0.104,0.176,1.4444,0.04,0.072,1.25,0.032,0.032,0.7584,-0.144
912.44,1.4412,0.2,113.89,55.423,150.58,2.4789,1.72,0.56717,0.376,0.248,-2.9375,0.144,0.016,-1.125,0.112,-0.016,-0.875,0.064,-0.064,-0.5,-0.128,-0.128,0.1312,0.4208
897.28,1.3464,0.1744,88.377,71.437,192.43,2.6302,1.9536,0.96692,0.336,0.328,-42,0.176,0.168,-22,0.128,0.12,-16,0.072,0.064,-9,-0.008,-0.008,0.1728,0.448
1121.5,1.1842,0.1728,122.12,23.67,194.04,2.569,2.1693,0.76956,0,-0.08,0,0,-0.08,0,0,-0.08,0,0,-0.08,0,-0.08,-0.08,0.5104,-0.0768
850.48,1.4948,0.304,113.06,81.003,196.52,2.6894,1.7992,0.93227,0.336,0.464,2.625,0.192,0.288,2,0.136,0.224,1.5455,0.064,0.112,1.3333,0.048,0.048,0.8944,-0.1856
319.77,1.5697,2.6304,101.44,89.684,85.691,0.64036,0.40795,0.14783,0.344,0.056,-1.1944,0.208,-0.08,-0.72222,0.144,-0.144,-0.5,0.056,-0.232,-0.19444,-0.288,-0.288,0.2016,0.4944
1664.3,1.2763,1.0944,147.59,88.064,71.66,0.62871,0.49259,0.0066543,0.28,-0.032,-0.89744,0.136,-0.176,-0.4359,0.096,-0.216,-0.30769,0,-0.312,0,-0.312,-0.312,0.1504,0.3008
365.35,1.2685,1.3536,151.08,90.425,58.53,0.61608,0.48566,0.10963,0,-0.376,0,0,-0.376,0,0,-0.376,0,0,-0.376,0,-0.376,-0.376,0.184,0.3248
489.68,1.3176,1.128,127.97,75.391,69.334,0.65289,0.49551,0.075254,0.344,0.52,1.9545,0.208,0.352,1.4444,0.16,0.288,1.25,0.088,0.16,1.2222,0.072,0.072,0.8976,-0.2016
757.01,1.2557,0.88,126.63,75.782,68.005,0.63656,0.50694,0.032327,0.36,0.16,-1.8,0.216,0.016,-1.08,0.168,-0.032,-0.84,0.088,-0.112,-0.44,-0.2,-0.2,0.2016,0.5136
1411.6,0.84965,0.936,96.434,42.45,103.81,2.1681,2.5517,0.35956,0.144,-0.048,-0.75,0.096,-0.096,-0.5,0.08,-0.112,-0.41667,0,-0.192,0,-0.192,-0.192,0.104,0.1856
1411.6,0.84965,0.936,96.434,42.45,103.81,2.1681,2.5517,0.35956,0.144,-0.048,-0.75,0.096,-0.096,-0.5,0.08,-0.112,-0.41667,0,-0.192,0,-0.192,-0.192,0.104,0.1856
943.56,0.99954,2.7472,123.85,32.048,80.623,2.4961,2.4973,0.59863,0,-0.08,0,0,-0.08,0,0,-0.08,0,0,-0.08,0,-0.08,-0.08,0.3136,-0.072
1027.1,1.0888,2.4304,68.07,31.689,108.71,2.0797,1.9102,0.3986,0.032,-0.176,-0.15385,0,-0.208,0,0,-0.208,0,0,-0.208,0,-0.208,-0.208,0.112,0.1552
872.87,1.2157,4.1664,179.27,102.98,100.88,2.324,1.9117,0.51293,-0.032,-0.008,-1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0.024,0.024,0.4224,-0.0928
